,CD_GEOCODM,NM_MUNICIP,LONG,LAT,ALT,geopoint
244,150570,PONTA DE PEDRAS,"-48,8717855600433","-1,3965999975235","4,199593","-1.3965999975235,-48.8717855600433"
245,150580,PORTEL,"-50,822490442211","-1,936451","10,988676","-1.936451,-50.822490442211"
246,150590,PORTO DE MOZ,"-52,2424769190201","-1,74609008880885","12,672152","-1.74609008880885,-52.2424769190201"
247,150600,PRAINHA,"-53,4818139407895","-1,8056945","11,990042","-1.8056945,-53.4818139407895"
248,150610,PRIMAVERA,"-47,1172512589126","-0,940111515930574","19,890609","-0.940111515930574,-47.1172512589126"
249,150611,QUATIPURU,"-47,006786993576","-0,900115853739325","13,512052","-0.900115853739325,-47.006786993576"
250,150613,REDEN��O,"-50,0296418255093","-8,0276045","223,681568","-8.0276045,-50.0296418255093"
251,150616,RIO MARIA,"-50,0464108775224","-7,31111524468815","199,645647","-7.31111524468815,-50.0464108775224"
252,150618,RONDON DO PAR�,"-48,0699737493982","-4,77782172703555","192,542076","-4.77782172703555,-48.0699737493982"
253,150619,RUR�POLIS,"-54,9058622598691","-4,09906539","144,182125","-4.09906539,-54.9058622598691"
254,150620,SALIN�POLIS,"-47,3531202631536","-0,623638","27,148172","-0.623638,-47.3531202631536"
255,150630,SALVATERRA,"-48,5131865994469","-0,754525974353047","15,63598","-0.754525974353047,-48.5131865994469"
256,150635,SANTA B�RBARA DO PAR�,"-48,2977406497887","-1,22943946699244","12,723869","-1.22943946699244,-48.2977406497887"
257,150640,SANTA CRUZ DO ARARI,"-49,1716155661252","-0,659974125599254","4,66635","-0.659974125599254,-49.1716155661252"
258,150650,SANTA ISABEL DO PAR�,"-48,1630599409531","-1,29739590129143","29,24218","-1.29739590129143,-48.1630599409531"
259,150655,SANTA LUZIA DO PAR�,"-46,9061692026983","-1,51882789138752","80,139038","-1.51882789138752,-46.9061692026983"
260,150658,SANTA MARIA DAS BARREIRAS,"-49,7193518572257","-8,87055053969294",165,"-8.87055053969294,-49.7193518572257"
261,150660,SANTA MARIA DO PAR�,"-47,5746954138091","-1,3478664592967","54,948229","-1.3478664592967,-47.5746954138091"
262,150670,SANTANA DO ARAGUAIA,"-50,344804321129","-9,329424525","177,690018","-9.329424525,-50.344804321129"
263,150680,SANTAR�M,"-54,7185701672711","-2,43621332999996","52,691026","-2.43621332999996,-54.7185701672711"
264,150690,SANTAR�M NOVO,"-47,400924744868","-0,928719535783208","16,290325","-0.928719535783208,-47.400924744868"
265,150700,SANTO ANT�NIO DO TAU�,"-48,1324330748457","-1,1516925","23,946605","-1.1516925,-48.1324330748457"
266,150710,S�O CAETANO DE ODIVELAS,"-48,0258054980831","-0,746617759994861","14,205716","-0.746617759994861,-48.0258054980831"
267,150715,S�O DOMINGOS DO ARAGUAIA,"-48,7203734107844","-5,549841","141,567835","-5.549841,-48.7203734107844"
268,150720,S�O DOMINGOS DO CAPIM,"-47,7747845692257","-1,6758145","8,956195","-1.6758145,-47.7747845692257"
269,150730,S�O F�LIX DO XINGU,"-51,9937825239643","-6,64248327834078","192,412806","-6.64248327834078,-51.9937825239643"
270,150740,S�O FRANCISCO DO PAR�,"-47,7905146107051","-1,17018878467698","34,845062","-1.17018878467698,-47.7905146107051"
271,150745,S�O GERALDO DO ARAGUAIA,"-48,5557124861926","-6,39895797","127,325684","-6.39895797,-48.5557124861926"
272,150746,S�O JO�O DA PONTA,"-47,9207241656462","-0,851002145269607","16,302402","-0.851002145269607,-47.9207241656462"
273,150747,S�O JO�O DE PIRABAS,"-47,1726742979205","-0,766442531515371","18,189947","-0.766442531515371,-47.1726742979205"
274,150750,S�O JO�O DO ARAGUAIA,"-48,7886334020461","-5,35900272441641","100,552859","-5.35900272441641,-48.7886334020461"
275,150760,S�O MIGUEL DO GUAM�,"-47,4824089444892","-1,61713591449048","12,146203","-1.61713591449048,-47.4824089444892"
276,150770,S�O SEBASTI�O DA BOA VISTA,"-49,5323121746161","-1,7188505","6,685908","-1.7188505,-49.5323121746161"
277,150775,SAPUCAIA,"-49,7035807118843","-6,94285711257384","199,915545","-6.94285711257384,-49.7035807118843"
278,150780,SENADOR JOS� PORF�RIO,"-51,9530564180171","-2,59485041832352",2,"-2.59485041832352,-51.9530564180171"
279,150790,SOURE,"-48,5160126622773","-0,7259255","15,888703","-0.7259255,-48.5160126622773"
280,150795,TAIL�NDIA,"-48,9512816295758","-2,9370795","52,194732","-2.9370795,-48.9512816295758"
281,150796,TERRA ALTA,"-47,9078083483744","-1,03482666361629","35,418681","-1.03482666361629,-47.9078083483744"
282,150797,TERRA SANTA,"-56,4909047722432","-2,10811447373903","20,198662","-2.10811447373903,-56.4909047722432"
283,150800,TOM�-A�U,"-48,146896586572","-2,41936685526733","15,20066","-2.41936685526733,-48.146896586572"
284,150803,TRACUATEUA,"-46,8994783371171","-1,06878405856835","32,912548","-1.06878405856835,-46.8994783371171"
285,150805,TRAIR�O,"-55,9961700349273","-4,69981914969727","126,408414","-4.69981914969727,-55.9961700349273"
286,150808,TUCUM�,"-51,1395392466358","-6,74997200738229","298,984349","-6.74997200738229,-51.1395392466358"
287,150810,TUCURU�,"-49,6671843672248","-3,76688908431164","32,472291","-3.76688908431164,-49.6671843672248"
288,150812,ULIAN�POLIS,"-47,5031447549992","-3,75719301","123,904014","-3.75719301,-47.5031447549992"
289,150815,URUAR�,"-53,7370310504594","-3,7065285","162,216302","-3.7065285,-53.7370310504594"
290,150820,VIGIA,"-48,1414985852069","-0,855532573667763","7,545379","-0.855532573667763,-48.1414985852069"
291,150830,VISEU,"-46,1387652161496","-1,20327852667727","7,618306","-1.20327852667727,-46.1387652161496"
292,150835,VIT�RIA DO XINGU,"-52,0112603538154","-2,8837657102288","16,543706","-2.8837657102288,-52.0112603538154"
293,150840,XINGUARA,"-49,9427005843752","-7,10151282714604","236,843462","-7.10151282714604,-49.9427005843752"
294,160005,SERRA DO NAVIO,"-52,0035384352918","0,897841040971924","139,974718","0.897841040971924,-52.0035384352918"
295,160010,AMAP�,"-50,7932144702699","2,05392124468205","11,94772","2.05392124468205,-50.7932144702699"
296,160015,PEDRA BRANCA DO AMAPARI,"-51,9465942732743","0,776882860563944","73,579336","0.776882860563944,-51.9465942732743"
297,160020,CAL�OENE,"-50,9447727342665","2,49655904456698","8,604143","2.49655904456698,-50.9447727342665"
298,160021,CUTIAS,"-50,8016260298776","0,97107805541715","7,891462","0.97107805541715,-50.8016260298776"
299,160023,FERREIRA GOMES,"-51,1874290460046","0,853977393142956","39,05903","0.853977393142956,-51.1874290460046"
300,160025,ITAUBAL,"-50,7001794374183","0,600653288304609",16,"0.600653288304609,-50.7001794374183"
301,160027,LARANJAL DO JARI,"-52,5390207369393","-0,8556645","8,685386","-0.8556645,-52.5390207369393"
302,160030,MACAP�,"-51,057405457036","0,03895101","14,506623","0.03895101,-51.057405457036"
303,160040,MAZAG�O,"-51,2860768561013","-0,124396328821101","7,219743","-0.124396328821101,-51.2860768561013"
304,160050,OIAPOQUE,"-51,8305525552731","3,85113073255929",3,"3.85113073255929,-51.8305525552731"
305,160053,PORTO GRANDE,"-51,4144488229915","0,712554701824323","70,030128","0.712554701824323,-51.4144488229915"
306,160055,PRACU�BA,"-50,7842537212883","1,74250848707834","10,71486","1.74250848707834,-50.7842537212883"
307,160060,SANTANA,"-51,1728464650687","-0,0383734790956603","17,139647","-0.0383734790956603,-51.1728464650687"
308,160070,TARTARUGALZINHO,"-50,9127861523142","1,50984824031107","18,47916","1.50984824031107,-50.9127861523142"
309,160080,VIT�RIA DO JARI,"-52,4196147795718","-0,918977088542799","3,071937","-0.918977088542799,-52.4196147795718"
310,170025,ABREUL�NDIA,"-49,1624375554797","-9,62179071199836","238,861866","-9.62179071199836,-49.1624375554797"
311,170030,AGUIARN�POLIS,"-47,470456587945","-6,5471708206181","173,193729","-6.5471708206181,-47.470456587945"
312,170035,ALIAN�A DO TOCANTINS,"-48,9412400221409","-11,3037430465089","335,700857","-11.3037430465089,-48.9412400221409"
313,170040,ALMAS,"-47,1741716842358","-11,5745234694478","420,740438","-11.5745234694478,-47.1741716842358"
314,170070,ALVORADA,"-49,12681140673","-12,4788153208227","302,24726","-12.4788153208227,-49.12681140673"
315,170100,ANAN�S,"-48,0797646061948","-6,36281815410008","192,715457","-6.36281815410008,-48.0797646061948"
316,170105,ANGICO,"-47,8620778391735","-6,3877527497248","270,833554","-6.3877527497248,-47.8620778391735"
317,170110,APARECIDA DO RIO NEGRO,"-47,9766700113511","-9,9558777145605","267,070795","-9.9558777145605,-47.9766700113511"
318,170130,ARAGOMINAS,"-48,5234301922917","-7,1643492714437","302,735223","-7.1643492714437,-48.5234301922917"
319,170190,ARAGUACEMA,"-49,5618126396073","-8,80180254411115",156,"-8.80180254411115,-49.5618126396073"
320,170200,ARAGUA�U,"-49,8286124432782","-12,9255837118616","315,167807","-12.9255837118616,-49.8286124432782"
321,170210,ARAGUA�NA,"-48,2087052518558","-7,19132893965496","235,277019","-7.19132893965496,-48.2087052518558"
322,170215,ARAGUAN�,"-48,6437495469431","-6,58224942002919","139,451152","-6.58224942002919,-48.6437495469431"
323,170220,ARAGUATINS,"-48,1235073430294","-5,65058647299995","116,261365","-5.65058647299995,-48.1235073430294"
324,170230,ARAPOEMA,"-49,0756373852721","-7,65256973541903","209,446061","-7.65256973541903,-49.0756373852721"
325,170240,ARRAIAS,"-46,9461070585534","-12,9344198592593","722,402051","-12.9344198592593,-46.9461070585534"
326,170255,AUGUSTIN�POLIS,"-47,8809567910047","-5,46541429589652","147,772414","-5.46541429589652,-47.8809567910047"
327,170270,AURORA DO TOCANTINS,"-46,4070829808607","-12,7084898610615","481,000844","-12.7084898610615,-46.4070829808607"
328,170290,AXIX� DO TOCANTINS,"-47,7741560325221","-5,62430906592745","217,832215","-5.62430906592745,-47.7741560325221"
329,170300,BABA�UL�NDIA,"-47,7588161270324","-7,20186453206148","161,381782","-7.20186453206148,-47.7588161270324"
330,170305,BANDEIRANTES DO TOCANTINS,"-48,5783806048644","-7,76485914125333","290,992965","-7.76485914125333,-48.5783806048644"
331,170307,BARRA DO OURO,"-47,6871349692244","-7,69176659865687","163,374048","-7.69176659865687,-47.6871349692244"
332,170310,BARROL�NDIA,"-48,7314605907218","-9,83165336453343","346,969179","-9.83165336453343,-48.7314605907218"
333,170320,BERNARDO SAY�O,"-48,8990543467276","-7,86851248331281","163,731013","-7.86851248331281,-48.8990543467276"
334,170330,BOM JESUS DO TOCANTINS,"-48,1663804935405","-8,96334801285521","188,018168","-8.96334801285521,-48.1663804935405"
335,170360,BRASIL�NDIA DO TOCANTINS,"-48,485374419124","-8,38488935107799","217,736921","-8.38488935107799,-48.485374419124"
336,170370,BREJINHO DE NAZAR�,"-48,5586602281507","-11,0108050561865","222,777925","-11.0108050561865,-48.5586602281507"
337,170380,BURITI DO TOCANTINS,"-48,223250128075","-5,31353885638917","155,460741","-5.31353885638917,-48.223250128075"
338,170382,CACHOEIRINHA,"-47,914197778559","-6,11324164650466","200,41262","-6.11324164650466,-47.914197778559"
339,170384,CAMPOS LINDOS,"-46,8019743467067","-7,97168139413731","297,387732","-7.97168139413731,-46.8019743467067"
340,170386,CARIRI DO TOCANTINS,"-49,1710407289889","-11,8889974638744","291,100357","-11.8889974638744,-49.1710407289889"
341,170388,CARMOL�NDIA,"-48,3959599306274","-7,03147877786106","300,44747","-7.03147877786106,-48.3959599306274"
342,170389,CARRASCO BONITO,"-48,0306334265692","-5,32266135485805","116,001105","-5.32266135485805,-48.0306334265692"
343,170390,CASEARA,"-49,9486922677787","-9,26740621890348","175,792959","-9.26740621890348,-49.9486922677787"
344,170410,CENTEN�RIO,"-47,3383985145873","-8,9584636390938","311,053772","-8.9584636390938,-47.3383985145873"
345,170460,CHAPADA DE AREIA,"-49,1831078580314","-10,1419885833334","273,822331","-10.1419885833334,-49.1831078580314"
346,170510,CHAPADA DA NATIVIDADE,"-47,7539048918565","-11,6242678313621","354,776647","-11.6242678313621,-47.7539048918565"
347,170550,COLINAS DO TOCANTINS,"-48,4815945437489","-8,05462467549995","233,502707","-8.05462467549995,-48.4815945437489"
348,170555,COMBINADO,"-46,5520723402661","-12,8186076720311","428,169059","-12.8186076720311,-46.5520723402661"
349,170560,CONCEI��O DO TOCANTINS,"-47,292868810807","-12,2172777669654","408,838513","-12.2172777669654,-47.292868810807"
350,170600,COUTO MAGALH�ES,"-49,176571570853","-8,35511836963524","194,727349","-8.35511836963524,-49.176571570853"
351,170610,CRISTAL�NDIA,"-49,1863002912612","-10,5907246371177","274,339322","-10.5907246371177,-49.1863002912612"
352,170625,CRIX�S DO TOCANTINS,"-48,9155138256477","-11,1042742936043","239,512231","-11.1042742936043,-48.9155138256477"
353,170650,DARCIN�POLIS,"-47,7521611102799","-6,71235100148176","287,169246","-6.71235100148176,-47.7521611102799"
354,170700,DIAN�POLIS,"-46,8204090669435","-11,625231878065","689,26917","-11.625231878065,-46.8204090669435"
355,170710,DIVIN�POLIS DO TOCANTINS,"-49,2054131873503","-9,79530114022946","262,828215","-9.79530114022946,-49.2054131873503"
356,170720,DOIS IRM�OS DO TOCANTINS,"-49,0673386442723","-9,26129670979711","256,687621","-9.26129670979711,-49.0673386442723"
357,170730,DUER�,"-49,2658759161628","-11,3412854167798","232,096256","-11.3412854167798,-49.2658759161628"
358,170740,ESPERANTINA,"-48,5441476004124","-5,36660805940451","99,868761","-5.36660805940451,-48.5441476004124"
359,170755,F�TIMA,"-48,8989826586808","-10,7525087280848","329,776316","-10.7525087280848,-48.8989826586808"
360,170765,FIGUEIR�POLIS,"-49,1738467307434","-12,1367799832225","294,467697","-12.1367799832225,-49.1738467307434"
361,170770,FILAD�LFIA,"-47,484964141532","-7,3376119059308","157,963023","-7.3376119059308,-47.484964141532"
362,170820,FORMOSO DO ARAGUAIA,"-49,5268603629125","-11,8051419686495","268,534548","-11.8051419686495,-49.5268603629125"
363,170825,FORTALEZA DO TABOC�O,"-48,5174264210488","-9,05896530114982","225,868742","-9.05896530114982,-48.5174264210488"
364,170830,GOIANORTE,"-48,9368901923611","-8,77052080482939","262,436486","-8.77052080482939,-48.9368901923611"
365,170900,GOIATINS,"-47,3154354891583","-7,7091723901957","188,053175","-7.7091723901957,-47.3154354891583"
366,170930,GUARA�,"-48,5086406064702","-8,83616565750443","257,325051","-8.83616565750443,-48.5086406064702"
367,170950,GURUPI,"-49,0714774689303","-11,72977232286","300,351357","-11.72977232286,-49.0714774689303"
368,170980,IPUEIRAS,"-48,4519262288947","-11,2462886215917","226,594554","-11.2462886215917,-48.4519262288947"
369,171050,ITACAJ�,"-47,768112402678","-8,39098055231856","196,480857","-8.39098055231856,-47.768112402678"
370,171070,ITAGUATINS,"-47,4799359489833","-5,77538508840222","156,704499","-5.77538508840222,-47.4799359489833"
371,171090,ITAPIRATINS,"-48,1111996094691","-8,38432959344297","179,519091","-8.38432959344297,-48.1111996094691"
372,171110,ITAPOR� DO TOCANTINS,"-48,6932637032248","-8,56882861156054","339,248352","-8.56882861156054,-48.6932637032248"
373,171150,JA� DO TOCANTINS,"-48,5946082927248","-12,6529263692706","350,583423","-12.6529263692706,-48.5946082927248"
374,171180,JUARINA,"-49,0986431854272","-8,11742396760678","200,295256","-8.11742396760678,-49.0986431854272"
375,171190,LAGOA DA CONFUS�O,"-49,620085339146","-10,7886955575897","188,205395","-10.7886955575897,-49.620085339146"
376,171195,LAGOA DO TOCANTINS,"-47,5614466302738","-10,2968866969998","315,985955","-10.2968866969998,-47.5614466302738"
377,171200,LAJEADO,"-48,3585039506901","-9,74468243573559","195,580364","-9.74468243573559,-48.3585039506901"
378,171215,LAVANDEIRA,"-46,5066757157435","-12,7916587876518","403,02284","-12.7916587876518,-46.5066757157435"
379,171240,LIZARDA,"-46,6751654558461","-9,59457028780967","415,984801","-9.59457028780967,-46.6751654558461"
380,171245,LUZIN�POLIS,"-47,856828041414","-6,19398966023577","201,753297","-6.19398966023577,-47.856828041414"
381,171250,MARIAN�POLIS DO TOCANTINS,"-49,6510339944378","-9,79888035935058","198,482168","-9.79888035935058,-49.6510339944378"
382,171270,MATEIROS,"-46,412465743092","-10,5444288460778","520,974283","-10.5444288460778,-46.412465743092"
383,171280,MAURIL�NDIA DO TOCANTINS,"-47,5048799601751","-5,95256642121045","151,011032","-5.95256642121045,-47.5048799601751"
384,171320,MIRACEMA DO TOCANTINS,"-48,3879913115193","-9,56834607764652","190,429632","-9.56834607764652,-48.3879913115193"
385,171330,MIRANORTE,"-48,5926319369139","-9,51740473109312","225,601835","-9.51740473109312,-48.5926319369139"
386,171360,MONTE DO CARMO,"-48,1104200299112","-10,7635421946238","305,379892","-10.7635421946238,-48.1104200299112"
387,171370,MONTE SANTO DO TOCANTINS,"-48,9908906033935","-10,005591431794","295,556787","-10.005591431794,-48.9908906033935"
388,171380,PALMEIRAS DO TOCANTINS,"-47,5586835262825","-6,61186233456171","176,07136","-6.61186233456171,-47.5586835262825"
389,171395,MURICIL�NDIA,"-48,6067452770067","-7,13851928516033","182,756984","-7.13851928516033,-48.6067452770067"
390,171420,NATIVIDADE,"-47,7272575338232","-11,7053573825042","335,696204","-11.7053573825042,-47.7272575338232"
391,171430,NAZAR�,"-47,6669771825263","-6,37255796928561","210,04848","-6.37255796928561,-47.6669771825263"
392,171488,NOVA OLINDA,"-48,4248067900164","-7,6333149106925","252,491259","-7.6333149106925,-48.4248067900164"
393,171500,NOVA ROSAL�NDIA,"-48,9061807245023","-10,5668711393323","262,599744","-10.5668711393323,-48.9061807245023"
394,171510,NOVO ACORDO,"-47,6681483922167","-9,96848646570169","226,037328","-9.96848646570169,-47.6681483922167"
395,171515,NOVO ALEGRE,"-46,5772973536675","-12,9099386744081","514,289552","-12.9099386744081,-46.5772973536675"
396,171525,NOVO JARDIM,"-46,6307872958899","-11,815875050149","640,884544","-11.815875050149,-46.6307872958899"
397,171550,OLIVEIRA DE F�TIMA,"-48,9074015689032","-10,7083627090618","304,023053","-10.7083627090618,-48.9074015689032"
398,171570,PALMEIRANTE,"-47,9342497089842","-7,85756137614505","167,748162","-7.85756137614505,-47.9342497089842"
